,gender,age,id,became_member_on,income
7801,M,60,6823,2017-12-26,94000.0
7802,M,46,6824,2014-03-29,42000.0
7803,F,33,6825,2017-03-31,37000.0
7804,F,38,6826,2017-09-09,60000.0
7805,F,27,6827,2016-02-10,51000.0
7806,F,67,6828,2015-10-19,66000.0
7807,M,25,6829,2018-07-02,74000.0
7808,M,18,6830,2018-06-13,52000.0
7809,M,56,6831,2017-09-10,74000.0
7810,M,52,6832,2015-12-17,94000.0
7811,F,53,6833,2016-01-20,96000.0
7812,M,25,6834,2016-06-28,55000.0
7813,M,74,6835,2017-11-24,61000.0
7816,M,34,6836,2014-03-10,46000.0
7817,M,27,6837,2017-08-28,45000.0
7818,M,57,6838,2018-07-02,39000.0
7819,M,74,6839,2018-01-20,63000.0
7820,M,47,6840,2018-01-29,41000.0
7821,M,71,6841,2017-12-04,63000.0
7822,F,64,6842,2016-07-09,103000.0
7823,F,65,6843,2018-03-26,95000.0
7824,F,62,6844,2016-12-23,108000.0
7825,M,73,6845,2016-08-13,84000.0
7826,M,38,6846,2017-11-16,46000.0
7827,M,49,6847,2017-12-29,81000.0
7828,F,52,6848,2018-07-07,56000.0
7829,F,42,6849,2017-07-26,70000.0
7830,M,31,6850,2017-08-11,41000.0
7831,F,75,6851,2016-03-24,72000.0
7832,M,34,6852,2017-11-09,43000.0
7833,F,46,6853,2017-03-18,95000.0
7834,M,49,6854,2016-12-23,32000.0
7835,F,57,6855,2018-03-06,49000.0
7836,F,71,6856,2016-01-03,86000.0
7837,M,56,6857,2018-03-30,96000.0
7838,F,68,6858,2017-12-22,59000.0
7839,F,57,6859,2016-10-29,92000.0
7841,O,77,6860,2016-05-30,85000.0
7842,F,52,6861,2016-07-29,81000.0
7844,M,56,6862,2016-02-14,71000.0
7845,M,59,6863,2018-01-10,31000.0
7846,F,58,6864,2018-04-28,41000.0
7847,O,21,6865,2018-02-19,60000.0
7848,M,74,6866,2017-11-08,55000.0
7849,M,77,6867,2017-10-12,56000.0
7850,M,62,6868,2017-06-16,69000.0
7851,F,63,6869,2017-10-23,75000.0
7852,F,60,6870,2015-03-28,42000.0
7853,F,54,6871,2017-04-25,102000.0
7854,M,57,6872,2018-07-13,55000.0
7855,F,85,6873,2017-08-06,38000.0
7856,M,51,6874,2018-06-30,36000.0
7857,M,66,6875,2018-02-11,61000.0
7858,F,59,6876,2017-08-25,35000.0
7859,M,28,6877,2018-06-20,68000.0
7862,M,40,6878,2017-04-27,56000.0
7863,F,52,6879,2015-12-12,88000.0
7864,F,87,6880,2016-07-15,72000.0
7865,F,54,6881,2018-04-19,79000.0
7866,F,54,6882,2017-06-06,79000.0
7868,M,59,6883,2017-08-28,32000.0
7869,F,68,6884,2017-01-24,74000.0
7870,M,69,6885,2016-02-18,43000.0
7871,F,48,6886,2018-02-26,31000.0
7872,F,42,6887,2017-08-16,74000.0
7873,M,64,6888,2018-06-15,67000.0
7874,M,60,6889,2016-10-31,74000.0
7875,M,21,6890,2016-02-09,31000.0
7876,M,54,6891,2017-11-06,76000.0
7877,M,69,6892,2015-12-13,97000.0
7879,M,82,6893,2016-12-30,97000.0
7880,F,24,6894,2015-11-03,53000.0
7881,F,61,6895,2016-03-24,83000.0
7882,M,64,6896,2015-12-02,85000.0
7883,O,61,6897,2015-12-19,69000.0
7884,F,55,6898,2017-10-17,96000.0
7886,M,40,6899,2018-02-05,34000.0
7888,M,65,6900,2014-12-15,68000.0
7889,M,52,6901,2018-04-02,60000.0
7891,M,65,6902,2017-04-25,89000.0
7892,M,39,6903,2018-05-10,61000.0
7893,M,73,6904,2016-06-17,32000.0
7896,F,56,6905,2017-09-14,80000.0
7897,F,90,6906,2018-02-05,95000.0
7898,M,59,6907,2018-06-10,46000.0
7899,F,56,6908,2015-09-16,67000.0
7900,M,77,6909,2017-10-23,54000.0
7901,M,32,6910,2018-02-14,66000.0
7902,F,61,6911,2016-05-12,81000.0
7903,M,44,6912,2016-06-13,52000.0
7904,M,20,6913,2017-08-04,37000.0
7905,M,63,6914,2016-04-29,75000.0
7907,M,60,6915,2015-12-04,78000.0
7908,M,21,6916,2018-02-07,55000.0
7909,F,63,6917,2016-08-06,90000.0
7911,M,83,6918,2017-04-27,56000.0
7912,F,31,6919,2017-08-09,33000.0
7913,M,22,6920,2018-01-25,50000.0
7914,M,24,6921,2018-07-07,62000.0
7915,M,35,6922,2018-06-04,46000.0
7916,M,45,6923,2017-09-28,92000.0
7917,F,40,6924,2018-02-26,84000.0
7918,F,69,6925,2017-04-26,110000.0
7919,M,78,6926,2017-07-21,117000.0
7920,F,40,6927,2017-07-21,84000.0
7921,M,20,6928,2015-12-14,33000.0
7923,M,46,6929,2018-07-20,51000.0
7924,M,46,6930,2018-05-02,95000.0
7925,M,27,6931,2018-05-05,56000.0
7926,M,78,6932,2016-03-12,85000.0
7927,M,75,6933,2016-04-11,51000.0
7928,M,68,6934,2017-09-10,100000.0
7929,M,35,6935,2017-12-03,73000.0
7931,F,60,6936,2016-12-01,84000.0
7933,M,23,6937,2018-01-11,32000.0
7935,M,67,6938,2017-12-12,67000.0
7936,M,58,6939,2015-12-20,31000.0
7937,F,74,6940,2015-11-18,91000.0
7939,M,77,6941,2016-03-28,83000.0
7940,F,22,6942,2017-05-09,63000.0
7941,M,57,6943,2017-09-08,77000.0
7942,M,49,6944,2017-10-17,33000.0
7943,F,63,6945,2017-08-08,118000.0
7944,M,54,6946,2017-04-21,69000.0
7947,M,31,6947,2016-06-06,46000.0
7948,M,64,6948,2017-03-22,40000.0
7949,M,67,6949,2015-11-14,73000.0
7950,M,48,6950,2015-11-08,110000.0
7951,M,52,6951,2018-01-30,65000.0
7952,F,54,6952,2015-12-13,60000.0
7953,M,61,6953,2016-03-27,99000.0
7954,M,37,6954,2018-03-08,40000.0
7955,M,37,6955,2016-07-28,68000.0
7956,F,55,6956,2017-08-02,53000.0
7957,M,19,6957,2017-10-31,34000.0
7959,M,24,6958,2017-08-27,63000.0
7960,M,50,6959,2016-03-06,68000.0
7961,F,48,6960,2017-09-18,66000.0
7963,M,61,6961,2017-08-10,31000.0
7964,M,77,6962,2015-02-09,94000.0
7965,F,41,6963,2016-04-13,73000.0
7967,F,69,6964,2015-10-02,89000.0
7969,F,63,6965,2017-11-12,54000.0
7970,F,48,6966,2017-10-25,49000.0
7971,F,79,6967,2016-02-26,95000.0
7972,F,49,6968,2013-11-12,57000.0
7973,F,24,6969,2017-11-14,42000.0
7974,F,74,6970,2017-10-01,101000.0
7975,F,50,6971,2015-06-19,70000.0
7977,M,52,6972,2017-10-30,69000.0
7978,M,57,6973,2018-06-07,53000.0
7979,M,62,6974,2017-08-06,45000.0
7980,M,44,6975,2017-11-02,34000.0
7981,M,59,6976,2017-08-29,47000.0
7982,M,29,6977,2018-05-26,49000.0
7983,M,30,6978,2017-08-27,47000.0
7984,F,82,6979,2018-04-18,84000.0
7985,M,55,6980,2016-11-20,57000.0
7986,F,30,6981,2018-06-07,32000.0
7987,F,72,6982,2016-11-06,66000.0
7988,M,25,6983,2018-01-27,34000.0
7989,F,55,6984,2016-04-20,97000.0
7990,M,82,6985,2017-02-04,102000.0
7991,M,65,6986,2018-07-12,78000.0
7992,M,70,6987,2015-08-21,100000.0
7993,M,93,6988,2016-05-18,60000.0
7994,M,71,6989,2017-10-21,84000.0
7996,F,80,6990,2017-05-10,84000.0
7998,M,77,6991,2017-12-08,87000.0
7999,M,51,6992,2017-07-02,101000.0
8000,F,67,6993,2018-05-07,79000.0
8001,M,63,6994,2018-02-01,86000.0
8002,M,21,6995,2017-10-12,37000.0
8004,F,55,6996,2018-04-23,108000.0
8005,M,60,6997,2018-01-30,67000.0
8006,M,74,6998,2016-05-11,76000.0
8007,F,66,6999,2017-09-02,92000.0
8009,M,63,7000,2014-09-05,61000.0
8010,F,80,7001,2017-06-10,99000.0
8011,F,43,7002,2018-01-16,56000.0
8012,F,60,7003,2018-04-16,32000.0
8013,M,28,7004,2017-10-30,59000.0
8014,M,65,7005,2018-01-03,105000.0
8016,M,76,7006,2013-09-25,59000.0
8018,M,86,7007,2016-02-20,56000.0
8019,F,57,7008,2018-02-17,39000.0
8020,M,58,7009,2018-07-25,84000.0
8021,M,63,7010,2017-08-28,73000.0
8022,F,81,7011,2017-04-01,74000.0
8023,M,24,7012,2015-08-29,60000.0
8024,M,57,7013,2017-07-14,85000.0
8025,F,48,7014,2016-10-18,53000.0
8026,M,38,7015,2018-06-21,67000.0
8027,F,41,7016,2017-01-02,80000.0
8028,M,70,7017,2017-05-23,114000.0
8029,F,52,7018,2017-11-18,83000.0
8030,F,52,7019,2018-04-26,90000.0
8031,M,50,7020,2016-07-12,98000.0
8033,M,27,7021,2017-10-23,32000.0
8036,F,59,7022,2017-08-02,90000.0
8037,F,60,7023,2016-07-27,87000.0
8038,M,33,7024,2018-03-23,33000.0
8039,O,92,7025,2015-08-31,97000.0
8040,F,57,7026,2017-11-23,91000.0
8041,M,29,7027,2013-12-14,64000.0
8042,F,64,7028,2017-11-09,44000.0
8043,M,49,7029,2018-04-14,88000.0
8044,F,29,7030,2018-02-20,59000.0
8045,M,68,7031,2017-10-27,92000.0
8046,F,64,7032,2017-02-18,108000.0
8047,M,51,7033,2018-01-30,33000.0
8048,M,58,7034,2018-03-28,74000.0
8049,M,52,7035,2017-06-06,69000.0
8050,O,70,7036,2018-04-25,41000.0
8051,F,50,7037,2013-12-11,44000.0
8052,M,63,7038,2018-02-26,48000.0
8053,M,66,7039,2017-09-29,42000.0
8054,M,37,7040,2016-08-01,32000.0
8055,M,42,7041,2018-01-10,32000.0
8056,M,22,7042,2017-05-10,36000.0
8057,F,72,7043,2018-01-18,109000.0
8058,M,44,7044,2016-01-25,63000.0
8059,M,22,7045,2016-09-11,72000.0
8062,M,25,7046,2018-04-16,67000.0
8063,M,65,7047,2017-11-22,45000.0
8064,F,67,7048,2015-08-11,51000.0
8065,M,53,7049,2014-02-20,66000.0
8067,M,83,7050,2017-01-01,76000.0
8068,F,88,7051,2017-08-30,68000.0
8069,M,48,7052,2018-07-14,54000.0
8070,F,70,7053,2016-11-18,117000.0
8073,M,56,7054,2017-12-13,55000.0
8075,M,66,7055,2018-01-27,46000.0
8076,M,41,7056,2017-08-27,62000.0
8078,M,54,7057,2018-05-04,97000.0
8079,M,82,7058,2018-07-26,32000.0
8080,F,40,7059,2015-09-03,85000.0
8081,F,41,7060,2017-01-13,64000.0
8082,M,21,7061,2016-10-30,52000.0
8083,M,44,7062,2017-02-17,75000.0
8084,M,34,7063,2017-10-08,31000.0
8085,M,56,7064,2016-08-31,71000.0
8086,F,63,7065,2018-04-07,110000.0
8088,F,74,7066,2015-12-22,57000.0
8089,F,97,7067,2017-10-04,71000.0
8090,F,34,7068,2017-10-11,41000.0
8091,F,83,7069,2018-02-20,56000.0
8092,M,45,7070,2018-04-22,96000.0
8093,M,20,7071,2017-09-06,61000.0
8094,F,27,7072,2017-06-25,31000.0
8095,F,62,7073,2015-03-23,69000.0
8096,M,34,7074,2015-03-07,66000.0
8097,F,92,7075,2018-04-01,57000.0
8098,M,26,7076,2017-09-08,42000.0
8099,M,44,7077,2016-11-11,59000.0
8100,M,25,7078,2017-02-20,35000.0
8102,F,54,7079,2017-11-10,45000.0
8103,M,56,7080,2017-07-13,72000.0
8104,M,54,7081,2018-02-11,60000.0
8105,M,67,7082,2016-08-06,91000.0
8106,M,87,7083,2018-06-10,33000.0
8108,O,33,7084,2016-02-09,70000.0
8109,F,84,7085,2017-10-27,71000.0
8110,O,42,7086,2018-04-10,89000.0
8111,M,18,7087,2018-01-20,34000.0
8113,F,53,7088,2018-06-07,54000.0
8114,F,72,7089,2017-11-05,74000.0
8115,F,77,7090,2017-12-29,119000.0
8117,M,61,7091,2018-03-13,44000.0
8118,F,95,7092,2017-03-04,71000.0
8119,F,67,7093,2018-03-25,94000.0
8120,M,70,7094,2015-12-16,78000.0
8121,M,58,7095,2018-04-22,73000.0
8122,F,27,7096,2018-03-13,62000.0
8123,F,76,7097,2017-03-17,109000.0
8124,F,73,7098,2017-03-25,80000.0
8125,F,50,7099,2017-08-21,108000.0
8127,M,32,7100,2017-10-13,62000.0
8128,M,21,7101,2017-04-22,45000.0
8129,M,64,7102,2016-07-24,71000.0
8130,M,59,7103,2016-10-15,83000.0
8131,M,46,7104,2018-02-01,59000.0
8133,F,55,7105,2018-02-21,76000.0
8134,M,71,7106,2018-01-01,69000.0
8135,F,72,7107,2017-04-27,42000.0
8136,F,80,7108,2015-10-27,92000.0
8137,M,42,7109,2015-10-22,59000.0
8140,F,66,7110,2017-07-27,52000.0
8141,M,71,7111,2015-03-04,32000.0
8142,M,80,7112,2017-11-19,49000.0
8144,F,32,7113,2016-04-23,52000.0
8145,M,79,7114,2017-09-26,33000.0
8146,M,20,7115,2017-01-09,35000.0
8147,M,78,7116,2016-05-16,111000.0
8148,F,75,7117,2017-12-01,80000.0
8149,O,62,7118,2017-06-08,67000.0
8151,M,85,7119,2017-02-16,117000.0
8152,F,48,7120,2018-07-26,64000.0
8153,M,42,7121,2016-04-16,67000.0
8154,M,40,7122,2017-01-12,68000.0
8155,M,84,7123,2015-08-08,43000.0
8157,M,53,7124,2017-12-13,58000.0
8158,M,51,7125,2014-11-05,73000.0
8159,M,66,7126,2017-03-07,105000.0
8160,F,27,7127,2017-09-28,36000.0
8161,M,57,7128,2018-05-30,93000.0
8162,M,54,7129,2017-07-27,86000.0
8163,M,49,7130,2017-12-03,94000.0
8164,M,25,7131,2018-02-25,67000.0
8165,M,32,7132,2018-07-18,62000.0
8166,F,93,7133,2018-03-19,92000.0
8167,M,68,7134,2016-01-23,50000.0
8168,F,62,7135,2015-09-02,48000.0
8169,F,61,7136,2018-04-26,86000.0
8171,M,38,7137,2017-12-28,76000.0
8172,M,55,7138,2018-03-19,55000.0
8173,M,23,7139,2018-07-15,60000.0
8174,M,43,7140,2016-02-28,54000.0
8175,F,22,7141,2017-04-17,44000.0
8176,M,45,7142,2017-10-15,42000.0
8177,M,80,7143,2016-07-23,64000.0
8178,F,68,7144,2016-04-01,78000.0
8179,M,67,7145,2015-03-15,38000.0
8180,F,57,7146,2017-09-14,33000.0
8181,M,46,7147,2016-10-22,54000.0
8182,F,41,7148,2016-04-16,77000.0
8183,M,52,7149,2018-02-14,37000.0
8184,F,45,7150,2015-01-17,95000.0
8185,M,58,7151,2017-08-07,34000.0
8186,M,73,7152,2018-02-25,70000.0
8187,M,36,7153,2018-06-03,47000.0
8188,F,64,7154,2015-09-16,73000.0
8189,F,44,7155,2016-09-19,62000.0
8191,M,43,7156,2014-01-27,73000.0
8192,F,63,7157,2018-03-04,76000.0
8196,M,67,7158,2018-06-25,51000.0
8197,F,59,7159,2016-03-26,108000.0
8198,M,28,7160,2017-11-25,70000.0
8199,M,67,7161,2017-11-25,71000.0
8200,M,46,7162,2018-05-16,40000.0
8202,M,76,7163,2018-05-15,54000.0
8204,F,39,7164,2016-11-15,53000.0
8205,M,74,7165,2015-09-21,50000.0
8206,F,51,7166,2017-11-20,74000.0
8207,M,60,7167,2017-09-30,42000.0
8208,F,24,7168,2018-02-20,52000.0
8209,M,63,7169,2015-01-18,64000.0
8210,M,55,7170,2016-06-24,58000.0
8211,F,60,7171,2015-10-07,81000.0
8212,M,68,7172,2018-01-08,118000.0
8213,M,63,7173,2018-03-25,49000.0
8214,M,27,7174,2014-04-05,72000.0
8215,M,69,7175,2016-11-07,86000.0
8216,M,44,7176,2017-09-09,51000.0
8217,F,34,7177,2018-03-04,42000.0
8219,F,46,7178,2014-06-24,82000.0
8220,F,70,7179,2018-06-29,35000.0
8221,F,90,7180,2017-01-26,51000.0
8223,F,82,7181,2016-06-04,81000.0
8224,M,37,7182,2015-02-28,64000.0
8225,M,41,7183,2018-03-11,75000.0
8226,F,66,7184,2017-12-28,46000.0
8227,M,40,7185,2018-06-21,69000.0
8228,F,60,7186,2018-05-14,56000.0
8229,F,59,7187,2017-07-19,75000.0
8230,F,42,7188,2017-10-15,78000.0
8231,F,56,7189,2017-05-28,93000.0
8232,F,88,7190,2016-05-06,33000.0
8233,F,26,7191,2018-05-13,54000.0
8234,M,55,7192,2016-11-05,45000.0
8235,F,50,7193,2016-03-09,72000.0
8236,F,47,7194,2015-01-31,67000.0
8237,M,60,7195,2014-09-27,32000.0
8238,M,39,7196,2017-09-11,39000.0
8239,M,51,7197,2017-11-04,75000.0
8240,M,39,7198,2015-05-27,62000.0
8241,F,73,7199,2016-05-19,52000.0
8242,F,44,7200,2016-03-20,75000.0
8243,M,63,7201,2016-11-29,56000.0
8244,F,52,7202,2017-05-28,54000.0
8245,F,68,7203,2018-01-26,55000.0
8246,M,26,7204,2017-07-24,44000.0
8247,F,55,7205,2018-02-09,82000.0
8250,F,56,7206,2017-12-07,110000.0
8251,F,57,7207,2015-10-05,79000.0
8252,F,33,7208,2018-01-04,40000.0
8253,F,55,7209,2017-11-19,79000.0
8254,M,53,7210,2014-12-01,100000.0
8255,F,67,7211,2016-04-08,111000.0
8257,M,65,7212,2017-07-21,33000.0
8258,F,21,7213,2017-10-30,49000.0
8259,M,85,7214,2014-08-08,53000.0
8261,M,26,7215,2017-08-15,38000.0
8262,M,84,7216,2017-11-25,37000.0
8263,M,61,7217,2017-08-02,117000.0
8264,M,69,7218,2017-02-06,71000.0
8265,F,77,7219,2016-01-01,46000.0
8266,F,65,7220,2018-04-29,81000.0
8267,F,58,7221,2018-06-21,71000.0
8268,F,33,7222,2017-07-28,40000.0
8269,F,32,7223,2018-04-04,54000.0
8270,F,75,7224,2017-06-13,60000.0
8272,M,81,7225,2018-06-21,74000.0
8273,F,60,7226,2017-11-24,83000.0
8274,F,64,7227,2017-10-31,71000.0
8275,M,37,7228,2016-02-08,51000.0
8276,O,52,7229,2015-12-01,84000.0
8277,M,42,7230,2018-02-16,74000.0
8278,F,20,7231,2017-07-31,48000.0
8279,M,27,7232,2017-11-17,66000.0
8280,O,71,7233,2018-04-18,86000.0
8281,M,37,7234,2018-02-19,69000.0
8282,F,74,7235,2017-08-18,50000.0
8283,F,65,7236,2017-09-02,89000.0
8285,F,48,7237,2018-02-03,96000.0
8286,M,43,7238,2016-11-14,45000.0
8287,F,55,7239,2017-12-13,77000.0
8288,M,67,7240,2017-09-19,62000.0
8289,F,56,7241,2016-07-03,57000.0
8290,M,39,7242,2013-10-15,36000.0
8291,M,78,7243,2013-12-29,57000.0
8292,M,44,7244,2018-02-22,51000.0
8293,M,69,7245,2018-05-15,57000.0
8294,M,31,7246,2015-09-04,40000.0
8295,F,50,7247,2017-08-25,73000.0
8296,M,64,7248,2017-07-03,98000.0
8297,M,54,7249,2018-02-04,53000.0
8299,M,44,7250,2014-09-15,60000.0
8300,F,54,7251,2017-07-04,74000.0
8304,M,65,7252,2018-07-22,32000.0
8305,F,56,7253,2016-10-01,83000.0
8306,M,81,7254,2017-12-14,81000.0
8307,M,75,7255,2017-04-15,87000.0
8308,M,46,7256,2017-08-25,56000.0
8309,M,62,7257,2016-05-25,63000.0
8310,M,27,7258,2017-11-09,35000.0
8312,F,67,7259,2017-11-27,42000.0
8313,M,34,7260,2017-11-28,51000.0
8314,M,68,7261,2018-04-28,55000.0
8315,M,47,7262,2014-12-20,44000.0
8316,M,67,7263,2016-11-26,93000.0
8317,M,19,7264,2017-08-30,70000.0
8318,M,57,7265,2018-03-05,46000.0
8319,M,52,7266,2015-08-05,94000.0
8320,M,58,7267,2018-03-01,48000.0
8321,F,30,7268,2018-02-05,54000.0
8322,M,57,7269,2015-09-01,120000.0
8323,F,58,7270,2018-03-25,89000.0
8324,M,52,7271,2016-08-20,89000.0
8325,M,68,7272,2015-12-17,57000.0
8326,F,64,7273,2017-06-13,71000.0
8327,M,44,7274,2018-04-15,40000.0
8328,F,58,7275,2016-09-06,81000.0
8329,M,21,7276,2016-11-23,62000.0
8330,M,81,7277,2018-06-23,38000.0
8331,M,50,7278,2018-07-11,39000.0
8332,M,20,7279,2015-12-03,45000.0
8333,F,61,7280,2017-10-31,77000.0
8334,F,75,7281,2018-01-09,42000.0
8335,F,72,7282,2018-05-14,62000.0
8337,M,33,7283,2017-05-20,38000.0
8338,F,51,7284,2017-04-05,71000.0
8339,M,51,7285,2017-11-20,52000.0
8341,M,88,7286,2017-11-25,52000.0
8342,M,54,7287,2016-01-23,56000.0
8343,F,22,7288,2017-11-15,45000.0
8344,M,67,7289,2017-08-17,51000.0
8345,M,59,7290,2017-11-28,42000.0
8346,F,35,7291,2018-01-17,51000.0
8347,M,53,7292,2014-02-09,35000.0
8348,F,67,7293,2017-10-07,57000.0
8350,M,57,7294,2015-08-08,63000.0
8351,M,43,7295,2016-08-23,75000.0
8352,F,34,7296,2016-01-20,75000.0
8353,M,61,7297,2017-07-27,56000.0
8354,F,59,7298,2016-01-12,116000.0
8355,M,63,7299,2017-12-07,65000.0
8356,F,40,7300,2018-07-21,73000.0
8359,F,51,7301,2018-02-04,80000.0
8362,M,54,7302,2014-04-19,40000.0
8363,M,42,7303,2018-04-01,70000.0
8364,F,53,7304,2017-09-22,94000.0
8365,F,76,7305,2017-04-05,95000.0
8366,F,60,7306,2018-01-17,73000.0
8367,M,41,7307,2018-01-15,35000.0
8368,M,63,7308,2017-11-20,94000.0
8369,M,34,7309,2018-05-30,35000.0
8370,F,60,7310,2017-09-27,88000.0
8371,M,87,7311,2018-01-19,57000.0
8372,F,69,7312,2013-10-12,95000.0
8373,M,35,7313,2018-02-27,52000.0
8374,F,43,7314,2016-12-21,61000.0
8375,F,56,7315,2018-06-06,93000.0
8377,M,63,7316,2016-05-17,79000.0
8378,M,37,7317,2017-12-08,77000.0
8379,M,65,7318,2017-11-13,70000.0
8381,M,63,7319,2017-12-11,61000.0
8382,F,26,7320,2017-10-25,31000.0
8383,F,31,7321,2017-12-21,32000.0
8385,F,87,7322,2017-12-26,79000.0
8386,M,24,7323,2017-11-08,56000.0
8387,F,69,7324,2016-05-01,78000.0
8388,F,64,7325,2017-10-25,59000.0
8389,F,92,7326,2014-11-30,77000.0
8390,M,37,7327,2017-12-01,50000.0
8391,F,26,7328,2016-10-05,36000.0
8392,M,29,7329,2017-09-21,70000.0
8393,F,39,7330,2016-10-15,74000.0
8395,M,45,7331,2018-04-04,63000.0
8396,M,50,7332,2018-06-14,59000.0
8397,F,53,7333,2017-01-10,55000.0
8398,M,56,7334,2017-10-13,111000.0
8399,M,30,7335,2018-01-08,47000.0
8400,F,33,7336,2018-03-06,54000.0
8401,F,56,7337,2018-04-10,57000.0
8403,F,31,7338,2016-11-06,53000.0
8404,M,53,7339,2016-11-17,41000.0
8405,F,60,7340,2017-12-05,32000.0
8406,M,36,7341,2017-08-13,48000.0
8408,M,63,7342,2017-11-07,38000.0
8409,M,70,7343,2016-12-15,66000.0
8410,M,63,7344,2016-10-27,89000.0
8411,F,51,7345,2016-12-04,65000.0
8412,M,21,7346,2016-05-26,48000.0
8413,F,24,7347,2016-11-11,60000.0
8414,M,73,7348,2018-07-24,32000.0
8415,F,49,7349,2017-02-22,56000.0
8416,M,56,7350,2017-11-01,42000.0
8417,M,87,7351,2017-12-23,54000.0
8418,F,53,7352,2018-01-22,62000.0
8419,M,33,7353,2017-10-24,34000.0
8420,M,51,7354,2017-12-13,40000.0
8421,M,78,7355,2016-08-05,87000.0
8423,M,63,7356,2015-11-08,70000.0
8424,F,77,7357,2016-07-10,78000.0
8425,M,25,7358,2017-06-19,37000.0
8426,M,48,7359,2017-03-23,43000.0
8427,F,58,7360,2016-11-22,72000.0
8429,F,44,7361,2016-06-12,56000.0
8432,F,53,7362,2016-09-05,66000.0
8433,F,50,7363,2016-06-26,103000.0
8434,F,59,7364,2015-06-16,38000.0
8435,M,65,7365,2015-06-13,36000.0
8436,M,68,7366,2016-02-10,77000.0
8437,M,47,7367,2017-04-20,55000.0
8438,F,59,7368,2017-10-23,57000.0
8439,F,55,7369,2016-05-27,58000.0
8441,F,73,7370,2017-08-07,57000.0
8442,F,41,7371,2015-08-26,40000.0
8443,M,32,7372,2017-12-17,38000.0
8444,M,73,7373,2017-10-27,55000.0
8445,F,55,7374,2017-08-07,87000.0
8446,M,63,7375,2018-01-22,57000.0
8447,M,66,7376,2017-03-05,76000.0
8448,M,23,7377,2014-03-09,39000.0
8449,M,70,7378,2018-01-15,68000.0
8450,F,60,7379,2017-12-19,85000.0
8451,M,21,7380,2015-08-19,39000.0
8453,F,92,7381,2018-05-01,63000.0
8454,F,81,7382,2018-01-22,108000.0
8455,M,59,7383,2017-05-20,108000.0
8456,F,67,7384,2018-01-29,87000.0
8458,F,48,7385,2017-05-16,52000.0
8459,M,28,7386,2017-11-04,35000.0
8462,M,66,7387,2017-07-28,49000.0
8463,F,64,7388,2017-02-06,98000.0
8466,M,51,7389,2014-05-18,63000.0
8468,F,30,7390,2017-12-01,51000.0
8469,M,31,7391,2017-10-06,34000.0
8470,M,35,7392,2017-12-01,38000.0
8471,F,57,7393,2015-11-19,116000.0
8472,F,70,7394,2015-08-12,97000.0
8473,O,67,7395,2018-06-26,37000.0
8474,M,60,7396,2018-07-16,97000.0
8475,F,78,7397,2014-05-24,72000.0
8476,F,82,7398,2017-11-18,109000.0
8477,M,49,7399,2018-02-09,77000.0
8478,F,73,7400,2017-10-06,39000.0
8479,F,39,7401,2016-11-27,47000.0
8480,M,30,7402,2018-05-01,73000.0
8481,M,59,7403,2018-01-11,85000.0
8482,M,72,7404,2017-08-14,37000.0
8483,F,46,7405,2015-12-20,54000.0
8484,M,43,7406,2015-12-01,53000.0
8485,F,53,7407,2015-04-28,69000.0
8486,F,49,7408,2018-03-14,75000.0
8487,F,61,7409,2017-07-06,72000.0
8488,M,22,7410,2014-06-08,50000.0
8489,M,37,7411,2018-02-23,39000.0
8490,M,45,7412,2018-01-01,73000.0
8491,M,40,7413,2018-03-24,42000.0
8493,F,91,7414,2016-08-20,95000.0
8494,M,75,7415,2018-03-22,42000.0
8495,F,54,7416,2015-08-16,77000.0
8496,M,37,7417,2018-01-22,57000.0
8497,M,32,7418,2017-10-05,32000.0
8499,M,21,7419,2018-03-02,35000.0
8500,M,62,7420,2016-08-17,58000.0
8501,F,67,7421,2017-10-17,116000.0
8502,F,31,7422,2017-11-07,30000.0
8503,M,41,7423,2016-05-04,81000.0
8505,F,65,7424,2015-10-12,97000.0
8506,M,55,7425,2018-06-06,76000.0
8507,M,56,7426,2014-11-26,51000.0
8508,M,66,7427,2016-07-04,70000.0
8510,M,58,7428,2017-12-07,61000.0
8511,M,58,7429,2017-12-07,59000.0
8512,F,37,7430,2016-08-05,64000.0
8515,M,64,7431,2015-12-03,77000.0
8516,M,34,7432,2016-12-03,60000.0
8517,F,49,7433,2017-12-17,115000.0
8518,M,71,7434,2017-01-02,84000.0
8519,O,62,7435,2017-08-26,74000.0
8520,M,58,7436,2018-07-03,43000.0
8522,M,91,7437,2018-06-14,52000.0
8523,M,56,7438,2018-06-30,70000.0
8525,M,54,7439,2016-01-27,92000.0
8526,M,65,7440,2017-03-21,71000.0
8527,F,45,7441,2017-09-23,98000.0
8528,F,49,7442,2017-10-30,63000.0
8529,M,54,7443,2013-08-20,40000.0
8530,M,92,7444,2018-01-22,53000.0
8532,M,61,7445,2018-02-02,43000.0
8533,M,55,7446,2017-02-01,98000.0
8534,F,58,7447,2017-08-19,77000.0
8535,F,61,7448,2016-03-30,76000.0
8536,F,22,7449,2017-08-15,40000.0
8537,M,54,7450,2013-09-06,38000.0
8538,F,83,7451,2018-06-07,31000.0
8539,M,19,7452,2018-01-20,74000.0
8540,M,45,7453,2016-05-24,71000.0
8542,M,69,7454,2018-04-21,61000.0
8543,M,55,7455,2013-12-16,96000.0
8544,M,59,7456,2017-12-22,90000.0
8545,F,61,7457,2018-01-05,45000.0
