,gender,age,id,became_member_on,income
8188,F,64,8188,20150916,73000.0
8189,F,44,8189,20160919,62000.0
8191,M,43,8191,20140127,73000.0
8192,F,63,8192,20180304,76000.0
8196,M,67,8196,20180625,51000.0
8197,F,59,8197,20160326,108000.0
8198,M,28,8198,20171125,70000.0
8199,M,67,8199,20171125,71000.0
8200,M,46,8200,20180516,40000.0
8202,M,76,8202,20180515,54000.0
8204,F,39,8204,20161115,53000.0
8205,M,74,8205,20150921,50000.0
8206,F,51,8206,20171120,74000.0
8207,M,60,8207,20170930,42000.0
8208,F,24,8208,20180220,52000.0
8209,M,63,8209,20150118,64000.0
8210,M,55,8210,20160624,58000.0
8211,F,60,8211,20151007,81000.0
8212,M,68,8212,20180108,118000.0
8213,M,63,8213,20180325,49000.0
8214,M,27,8214,20140405,72000.0
8215,M,69,8215,20161107,86000.0
8216,M,44,8216,20170909,51000.0
8217,F,34,8217,20180304,42000.0
8219,F,46,8219,20140624,82000.0
8220,F,70,8220,20180629,35000.0
8221,F,90,8221,20170126,51000.0
8223,F,82,8223,20160604,81000.0
8224,M,37,8224,20150228,64000.0
8225,M,41,8225,20180311,75000.0
8226,F,66,8226,20171228,46000.0
8227,M,40,8227,20180621,69000.0
8228,F,60,8228,20180514,56000.0
8229,F,59,8229,20170719,75000.0
8230,F,42,8230,20171015,78000.0
8231,F,56,8231,20170528,93000.0
8232,F,88,8232,20160506,33000.0
8233,F,26,8233,20180513,54000.0
8234,M,55,8234,20161105,45000.0
8235,F,50,8235,20160309,72000.0
8236,F,47,8236,20150131,67000.0
8237,M,60,8237,20140927,32000.0
8238,M,39,8238,20170911,39000.0
8239,M,51,8239,20171104,75000.0
8240,M,39,8240,20150527,62000.0
8241,F,73,8241,20160519,52000.0
8242,F,44,8242,20160320,75000.0
8243,M,63,8243,20161129,56000.0
8244,F,52,8244,20170528,54000.0
8245,F,68,8245,20180126,55000.0
8246,M,26,8246,20170724,44000.0
8247,F,55,8247,20180209,82000.0
8250,F,56,8250,20171207,110000.0
8251,F,57,8251,20151005,79000.0
8252,F,33,8252,20180104,40000.0
8253,F,55,8253,20171119,79000.0
8254,M,53,8254,20141201,100000.0
8255,F,67,8255,20160408,111000.0
8257,M,65,8257,20170721,33000.0
8258,F,21,8258,20171030,49000.0
8259,M,85,8259,20140808,53000.0
8261,M,26,8261,20170815,38000.0
8262,M,84,8262,20171125,37000.0
8263,M,61,8263,20170802,117000.0
8264,M,69,8264,20170206,71000.0
8265,F,77,8265,20160101,46000.0
8266,F,65,8266,20180429,81000.0
8267,F,58,8267,20180621,71000.0
8268,F,33,8268,20170728,40000.0
8269,F,32,8269,20180404,54000.0
8270,F,75,8270,20170613,60000.0
8272,M,81,8272,20180621,74000.0
8273,F,60,8273,20171124,83000.0
8274,F,64,8274,20171031,71000.0
8275,M,37,8275,20160208,51000.0
8276,O,52,8276,20151201,84000.0
8277,M,42,8277,20180216,74000.0
8278,F,20,8278,20170731,48000.0
8279,M,27,8279,20171117,66000.0
8280,O,71,8280,20180418,86000.0
8281,M,37,8281,20180219,69000.0
8282,F,74,8282,20170818,50000.0
8283,F,65,8283,20170902,89000.0
8285,F,48,8285,20180203,96000.0
8286,M,43,8286,20161114,45000.0
8287,F,55,8287,20171213,77000.0
8288,M,67,8288,20170919,62000.0
8289,F,56,8289,20160703,57000.0
8290,M,39,8290,20131015,36000.0
8291,M,78,8291,20131229,57000.0
8292,M,44,8292,20180222,51000.0
8293,M,69,8293,20180515,57000.0
8294,M,31,8294,20150904,40000.0
8295,F,50,8295,20170825,73000.0
8296,M,64,8296,20170703,98000.0
8297,M,54,8297,20180204,53000.0
8299,M,44,8299,20140915,60000.0
8300,F,54,8300,20170704,74000.0
8304,M,65,8304,20180722,32000.0
8305,F,56,8305,20161001,83000.0
8306,M,81,8306,20171214,81000.0
8307,M,75,8307,20170415,87000.0
8308,M,46,8308,20170825,56000.0
8309,M,62,8309,20160525,63000.0
8310,M,27,8310,20171109,35000.0
8312,F,67,8312,20171127,42000.0
8313,M,34,8313,20171128,51000.0
8314,M,68,8314,20180428,55000.0
8315,M,47,8315,20141220,44000.0
8316,M,67,8316,20161126,93000.0
8317,M,19,8317,20170830,70000.0
8318,M,57,8318,20180305,46000.0
8319,M,52,8319,20150805,94000.0
8320,M,58,8320,20180301,48000.0
8321,F,30,8321,20180205,54000.0
8322,M,57,8322,20150901,120000.0
8323,F,58,8323,20180325,89000.0
8324,M,52,8324,20160820,89000.0
8325,M,68,8325,20151217,57000.0
8326,F,64,8326,20170613,71000.0
8327,M,44,8327,20180415,40000.0
8328,F,58,8328,20160906,81000.0
8329,M,21,8329,20161123,62000.0
8330,M,81,8330,20180623,38000.0
8331,M,50,8331,20180711,39000.0
8332,M,20,8332,20151203,45000.0
8333,F,61,8333,20171031,77000.0
8334,F,75,8334,20180109,42000.0
8335,F,72,8335,20180514,62000.0
8337,M,33,8337,20170520,38000.0
8338,F,51,8338,20170405,71000.0
8339,M,51,8339,20171120,52000.0
8341,M,88,8341,20171125,52000.0
8342,M,54,8342,20160123,56000.0
8343,F,22,8343,20171115,45000.0
8344,M,67,8344,20170817,51000.0
8345,M,59,8345,20171128,42000.0
8346,F,35,8346,20180117,51000.0
8347,M,53,8347,20140209,35000.0
8348,F,67,8348,20171007,57000.0
8350,M,57,8350,20150808,63000.0
8351,M,43,8351,20160823,75000.0
8352,F,34,8352,20160120,75000.0
8353,M,61,8353,20170727,56000.0
8354,F,59,8354,20160112,116000.0
8355,M,63,8355,20171207,65000.0
8356,F,40,8356,20180721,73000.0
8359,F,51,8359,20180204,80000.0
8362,M,54,8362,20140419,40000.0
8363,M,42,8363,20180401,70000.0
8364,F,53,8364,20170922,94000.0
8365,F,76,8365,20170405,95000.0
8366,F,60,8366,20180117,73000.0
8367,M,41,8367,20180115,35000.0
8368,M,63,8368,20171120,94000.0
8369,M,34,8369,20180530,35000.0
8370,F,60,8370,20170927,88000.0
8371,M,87,8371,20180119,57000.0
8372,F,69,8372,20131012,95000.0
8373,M,35,8373,20180227,52000.0
8374,F,43,8374,20161221,61000.0
8375,F,56,8375,20180606,93000.0
8377,M,63,8377,20160517,79000.0
8378,M,37,8378,20171208,77000.0
8379,M,65,8379,20171113,70000.0
8381,M,63,8381,20171211,61000.0
8382,F,26,8382,20171025,31000.0
8383,F,31,8383,20171221,32000.0
8385,F,87,8385,20171226,79000.0
8386,M,24,8386,20171108,56000.0
8387,F,69,8387,20160501,78000.0
8388,F,64,8388,20171025,59000.0
8389,F,92,8389,20141130,77000.0
8390,M,37,8390,20171201,50000.0
8391,F,26,8391,20161005,36000.0
8392,M,29,8392,20170921,70000.0
8393,F,39,8393,20161015,74000.0
8395,M,45,8395,20180404,63000.0
8396,M,50,8396,20180614,59000.0
8397,F,53,8397,20170110,55000.0
8398,M,56,8398,20171013,111000.0
8399,M,30,8399,20180108,47000.0
8400,F,33,8400,20180306,54000.0
8401,F,56,8401,20180410,57000.0
8403,F,31,8403,20161106,53000.0
8404,M,53,8404,20161117,41000.0
8405,F,60,8405,20171205,32000.0
8406,M,36,8406,20170813,48000.0
8408,M,63,8408,20171107,38000.0
8409,M,70,8409,20161215,66000.0
8410,M,63,8410,20161027,89000.0
8411,F,51,8411,20161204,65000.0
8412,M,21,8412,20160526,48000.0
8413,F,24,8413,20161111,60000.0
8414,M,73,8414,20180724,32000.0
8415,F,49,8415,20170222,56000.0
8416,M,56,8416,20171101,42000.0
8417,M,87,8417,20171223,54000.0
8418,F,53,8418,20180122,62000.0
8419,M,33,8419,20171024,34000.0
8420,M,51,8420,20171213,40000.0
8421,M,78,8421,20160805,87000.0
8423,M,63,8423,20151108,70000.0
8424,F,77,8424,20160710,78000.0
8425,M,25,8425,20170619,37000.0
8426,M,48,8426,20170323,43000.0
8427,F,58,8427,20161122,72000.0
8429,F,44,8429,20160612,56000.0
8432,F,53,8432,20160905,66000.0
8433,F,50,8433,20160626,103000.0
8434,F,59,8434,20150616,38000.0
8435,M,65,8435,20150613,36000.0
8436,M,68,8436,20160210,77000.0
8437,M,47,8437,20170420,55000.0
8438,F,59,8438,20171023,57000.0
8439,F,55,8439,20160527,58000.0
8441,F,73,8441,20170807,57000.0
8442,F,41,8442,20150826,40000.0
8443,M,32,8443,20171217,38000.0
8444,M,73,8444,20171027,55000.0
8445,F,55,8445,20170807,87000.0
8446,M,63,8446,20180122,57000.0
8447,M,66,8447,20170305,76000.0
8448,M,23,8448,20140309,39000.0
8449,M,70,8449,20180115,68000.0
8450,F,60,8450,20171219,85000.0
8451,M,21,8451,20150819,39000.0
8453,F,92,8453,20180501,63000.0
8454,F,81,8454,20180122,108000.0
8455,M,59,8455,20170520,108000.0
8456,F,67,8456,20180129,87000.0
8458,F,48,8458,20170516,52000.0
8459,M,28,8459,20171104,35000.0
8462,M,66,8462,20170728,49000.0
8463,F,64,8463,20170206,98000.0
8466,M,51,8466,20140518,63000.0
8468,F,30,8468,20171201,51000.0
8469,M,31,8469,20171006,34000.0
8470,M,35,8470,20171201,38000.0
8471,F,57,8471,20151119,116000.0
8472,F,70,8472,20150812,97000.0
8473,O,67,8473,20180626,37000.0
8474,M,60,8474,20180716,97000.0
8475,F,78,8475,20140524,72000.0
8476,F,82,8476,20171118,109000.0
8477,M,49,8477,20180209,77000.0
8478,F,73,8478,20171006,39000.0
8479,F,39,8479,20161127,47000.0
8480,M,30,8480,20180501,73000.0
8481,M,59,8481,20180111,85000.0
8482,M,72,8482,20170814,37000.0
8483,F,46,8483,20151220,54000.0
8484,M,43,8484,20151201,53000.0
8485,F,53,8485,20150428,69000.0
8486,F,49,8486,20180314,75000.0
8487,F,61,8487,20170706,72000.0
8488,M,22,8488,20140608,50000.0
8489,M,37,8489,20180223,39000.0
8490,M,45,8490,20180101,73000.0
8491,M,40,8491,20180324,42000.0
8493,F,91,8493,20160820,95000.0
8494,M,75,8494,20180322,42000.0
8495,F,54,8495,20150816,77000.0
8496,M,37,8496,20180122,57000.0
8497,M,32,8497,20171005,32000.0
8499,M,21,8499,20180302,35000.0
8500,M,62,8500,20160817,58000.0
8501,F,67,8501,20171017,116000.0
8502,F,31,8502,20171107,30000.0
8503,M,41,8503,20160504,81000.0
8505,F,65,8505,20151012,97000.0
8506,M,55,8506,20180606,76000.0
8507,M,56,8507,20141126,51000.0
8508,M,66,8508,20160704,70000.0
8510,M,58,8510,20171207,61000.0
8511,M,58,8511,20171207,59000.0
8512,F,37,8512,20160805,64000.0
8515,M,64,8515,20151203,77000.0
8516,M,34,8516,20161203,60000.0
8517,F,49,8517,20171217,115000.0
8518,M,71,8518,20170102,84000.0
8519,O,62,8519,20170826,74000.0
8520,M,58,8520,20180703,43000.0
8522,M,91,8522,20180614,52000.0
8523,M,56,8523,20180630,70000.0
8525,M,54,8525,20160127,92000.0
8526,M,65,8526,20170321,71000.0
8527,F,45,8527,20170923,98000.0
8528,F,49,8528,20171030,63000.0
8529,M,54,8529,20130820,40000.0
8530,M,92,8530,20180122,53000.0
8532,M,61,8532,20180202,43000.0
8533,M,55,8533,20170201,98000.0
8534,F,58,8534,20170819,77000.0
8535,F,61,8535,20160330,76000.0
8536,F,22,8536,20170815,40000.0
8537,M,54,8537,20130906,38000.0
8538,F,83,8538,20180607,31000.0
8539,M,19,8539,20180120,74000.0
8540,M,45,8540,20160524,71000.0
8542,M,69,8542,20180421,61000.0
8543,M,55,8543,20131216,96000.0
8544,M,59,8544,20171222,90000.0
8545,F,61,8545,20180105,45000.0
8546,M,68,8546,20160321,49000.0
8547,M,54,8547,20161026,64000.0
8548,M,36,8548,20130805,40000.0
8549,O,60,8549,20170201,69000.0
8550,F,28,8550,20180317,41000.0
8551,M,42,8551,20180607,44000.0
8552,F,69,8552,20151220,105000.0
8553,F,47,8553,20140620,97000.0
8554,O,21,8554,20150630,45000.0
8555,M,62,8555,20180312,56000.0
8556,M,59,8556,20171212,67000.0
8557,F,30,8557,20171203,40000.0
8558,F,38,8558,20180517,59000.0
8559,M,70,8559,20171102,74000.0
8560,M,55,8560,20160912,88000.0
8561,M,68,8561,20150224,73000.0
8562,F,26,8562,20170127,52000.0
8563,F,50,8563,20170913,63000.0
8564,M,59,8564,20180309,71000.0
8567,F,43,8567,20160412,66000.0
8568,F,64,8568,20180424,51000.0
8569,M,44,8569,20140729,59000.0
8570,M,32,8570,20171205,41000.0
8571,F,49,8571,20151025,60000.0
8572,F,64,8572,20171009,80000.0
8573,F,68,8573,20170901,92000.0
8574,M,48,8574,20131109,56000.0
8575,F,23,8575,20180703,41000.0
8576,F,64,8576,20160430,56000.0
8577,M,29,8577,20170920,43000.0
8578,M,25,8578,20171026,58000.0
8579,F,73,8579,20160214,72000.0
8580,M,47,8580,20180531,54000.0
8581,M,82,8581,20150412,32000.0
8582,F,66,8582,20180124,75000.0
8583,M,31,8583,20180720,31000.0
8585,M,49,8585,20171216,109000.0
8586,F,50,8586,20171109,72000.0
8587,F,73,8587,20160718,63000.0
8588,M,54,8588,20171024,34000.0
8589,F,43,8589,20140512,69000.0
8590,F,73,8590,20151217,91000.0
8591,M,63,8591,20171213,111000.0
8593,M,35,8593,20151126,47000.0
8594,M,51,8594,20171210,45000.0
8596,F,48,8596,20170923,62000.0
8598,M,58,8598,20170824,53000.0
8599,F,73,8599,20180129,37000.0
8600,F,40,8600,20171007,63000.0
8601,M,55,8601,20170912,79000.0
8602,M,49,8602,20180617,57000.0
8603,M,34,8603,20180624,37000.0
8604,M,73,8604,20150219,46000.0
8605,M,77,8605,20170809,32000.0
8606,F,63,8606,20170322,84000.0
8607,F,56,8607,20180302,67000.0
8609,F,51,8609,20151109,52000.0
8610,F,54,8610,20170922,62000.0
8612,F,18,8612,20171016,51000.0
8614,F,52,8614,20160324,115000.0
8615,M,46,8615,20180521,36000.0
8616,M,40,8616,20171219,38000.0
8618,M,25,8618,20171107,49000.0
8619,M,28,8619,20160621,35000.0
8620,F,34,8620,20171114,46000.0
8621,M,56,8621,20180405,50000.0
8623,M,60,8623,20171011,48000.0
8624,F,69,8624,20160328,36000.0
8625,F,56,8625,20180605,85000.0
8626,M,43,8626,20150920,62000.0
8627,M,56,8627,20160323,67000.0
8628,M,28,8628,20171109,59000.0
8629,M,47,8629,20170826,32000.0
8630,M,52,8630,20150901,73000.0
8631,M,37,8631,20171122,60000.0
8632,M,55,8632,20160607,75000.0
8633,M,24,8633,20180511,41000.0
8634,F,24,8634,20171003,73000.0
8635,F,24,8635,20171017,41000.0
8636,F,49,8636,20170801,112000.0
8637,F,28,8637,20160824,34000.0
8638,F,96,8638,20180309,55000.0
8639,O,34,8639,20170626,72000.0
8640,M,41,8640,20160319,91000.0
8641,F,59,8641,20171231,96000.0
8642,M,53,8642,20170720,52000.0
8643,M,42,8643,20150723,31000.0
8644,M,21,8644,20140607,56000.0
8645,M,80,8645,20151117,68000.0
8646,F,39,8646,20150913,58000.0
8647,O,47,8647,20180423,51000.0
8648,M,58,8648,20170827,92000.0
8650,M,49,8650,20180102,65000.0
8651,M,57,8651,20170624,64000.0
8652,F,82,8652,20170310,104000.0
8653,M,66,8653,20160918,53000.0
8655,F,54,8655,20180204,66000.0
8656,M,50,8656,20171107,54000.0
8657,F,62,8657,20151224,85000.0
8658,F,63,8658,20140715,76000.0
8659,M,27,8659,20170912,33000.0
8660,F,68,8660,20171228,53000.0
8661,M,36,8661,20180505,48000.0
8662,M,42,8662,20130831,60000.0
8663,M,71,8663,20170730,70000.0
8664,M,37,8664,20171111,34000.0
8666,M,70,8666,20180106,47000.0
8667,M,35,8667,20170729,41000.0
8668,M,43,8668,20160112,42000.0
8669,F,19,8669,20180410,55000.0
8670,F,34,8670,20170801,34000.0
8671,F,57,8671,20141201,62000.0
8672,M,54,8672,20180210,53000.0
8673,M,54,8673,20180611,64000.0
8674,M,69,8674,20150307,56000.0
8675,F,35,8675,20160628,42000.0
8676,F,42,8676,20151022,50000.0
8677,F,39,8677,20140415,31000.0
8678,F,51,8678,20180412,35000.0
8679,M,55,8679,20161027,79000.0
8680,F,61,8680,20170820,60000.0
8681,F,53,8681,20150922,76000.0
8683,F,59,8683,20170811,106000.0
8684,F,41,8684,20180128,72000.0
8685,M,55,8685,20160501,34000.0
8686,M,41,8686,20170919,68000.0
8687,F,42,8687,20160126,46000.0
8688,F,64,8688,20180212,119000.0
8689,F,30,8689,20180629,61000.0
8690,F,55,8690,20170905,98000.0
8692,M,57,8692,20170518,72000.0
8693,F,50,8693,20151107,106000.0
8694,F,67,8694,20180327,67000.0
8695,F,56,8695,20160506,66000.0
8696,M,79,8696,20160224,61000.0
8697,F,71,8697,20180606,107000.0
8698,M,44,8698,20171110,93000.0
8699,M,46,8699,20171030,53000.0
8700,F,54,8700,20170125,72000.0
8701,M,75,8701,20160920,98000.0
8702,M,63,8702,20170819,31000.0
8703,F,20,8703,20180212,32000.0
8704,M,55,8704,20170830,74000.0
8705,M,52,8705,20170801,58000.0
8706,M,21,8706,20140812,34000.0
8707,F,74,8707,20160923,109000.0
8708,F,51,8708,20150921,105000.0
8709,M,47,8709,20160804,41000.0
8710,M,46,8710,20171027,32000.0
8711,F,54,8711,20171010,89000.0
8714,M,76,8714,20180324,50000.0
8716,M,64,8716,20160701,95000.0
8717,M,59,8717,20150903,45000.0
8718,M,73,8718,20180724,65000.0
8720,F,63,8720,20160618,65000.0
8721,M,36,8721,20170612,34000.0
8722,F,82,8722,20151225,55000.0
8723,M,58,8723,20131112,71000.0
8724,M,39,8724,20171104,74000.0
8725,M,48,8725,20160206,93000.0
8726,F,46,8726,20171113,50000.0
8727,F,45,8727,20171114,39000.0
8729,F,25,8729,20141017,60000.0
8730,M,32,8730,20180208,40000.0
8731,M,61,8731,20171018,74000.0
8732,M,69,8732,20160924,89000.0
8733,F,69,8733,20180118,67000.0
8735,M,49,8735,20151006,37000.0
8736,M,38,8736,20180517,62000.0
8737,M,31,8737,20151104,60000.0
8739,M,58,8739,20170815,66000.0
8740,M,46,8740,20170720,49000.0
8741,M,47,8741,20180622,41000.0
8742,M,37,8742,20171105,41000.0
8743,M,53,8743,20170408,53000.0
8744,M,42,8744,20171205,78000.0
8745,F,61,8745,20170815,79000.0
8746,F,23,8746,20170916,32000.0
8747,M,81,8747,20171102,76000.0
8748,F,59,8748,20151220,118000.0
8749,M,20,8749,20161118,72000.0
8750,M,68,8750,20170809,42000.0
8751,F,71,8751,20161031,82000.0
8752,M,40,8752,20150805,52000.0
8754,F,57,8754,20171018,87000.0
8755,M,20,8755,20170727,53000.0
8756,F,49,8756,20170224,100000.0
8757,F,81,8757,20180721,98000.0
8758,M,63,8758,20140213,42000.0
8760,M,22,8760,20170816,50000.0
8761,F,70,8761,20160701,70000.0
8763,M,51,8763,20180607,34000.0
8764,M,42,8764,20161002,69000.0
8765,M,61,8765,20180528,56000.0
8766,M,44,8766,20150830,81000.0
8767,F,35,8767,20160806,70000.0
8769,M,33,8769,20161215,56000.0
8770,M,54,8770,20180106,42000.0
8771,M,71,8771,20180615,97000.0
8772,F,62,8772,20180705,36000.0
8774,F,42,8774,20180724,52000.0
8775,M,61,8775,20160108,44000.0
8776,F,48,8776,20130829,74000.0
8777,M,58,8777,20171203,89000.0
8778,M,75,8778,20170809,92000.0
8779,M,68,8779,20160804,104000.0
8780,M,35,8780,20180128,49000.0
8781,M,59,8781,20170912,81000.0
8782,F,79,8782,20171207,74000.0
8783,F,28,8783,20161011,68000.0
8784,F,51,8784,20170319,80000.0
8785,M,35,8785,20141026,35000.0
8787,F,60,8787,20130820,57000.0
8788,F,48,8788,20131023,99000.0
8789,F,49,8789,20170212,57000.0
8790,M,67,8790,20161206,75000.0
8791,F,84,8791,20180515,106000.0
8792,M,36,8792,20171028,73000.0
8793,M,55,8793,20170108,34000.0
8794,M,62,8794,20171027,52000.0
8795,F,26,8795,20171103,68000.0
8799,F,45,8799,20171020,59000.0
8800,M,78,8800,20160316,61000.0
8801,M,38,8801,20161002,64000.0
8803,F,45,8803,20170919,46000.0
8804,F,71,8804,20170918,108000.0
8805,M,39,8805,20170820,52000.0
8806,M,36,8806,20170909,90000.0
8808,F,81,8808,20160928,102000.0
8809,F,46,8809,20170628,66000.0
8810,M,60,8810,20171230,50000.0
8812,M,21,8812,20180615,32000.0
8814,F,52,8814,20140520,32000.0
8816,M,51,8816,20180419,46000.0
8818,M,41,8818,20180422,40000.0
8819,F,45,8819,20180618,70000.0
8820,F,66,8820,20171128,111000.0
8822,F,58,8822,20170923,113000.0
8823,F,67,8823,20170807,104000.0
8824,F,67,8824,20180522,88000.0
8825,M,63,8825,20160619,83000.0
8826,F,71,8826,20170620,69000.0
8827,M,74,8827,20170509,97000.0
8828,M,82,8828,20180521,91000.0
8829,M,43,8829,20131015,39000.0
8830,M,19,8830,20180401,67000.0
8831,M,53,8831,20160821,85000.0
8832,M,36,8832,20180429,41000.0
8833,M,40,8833,20160727,86000.0
8835,M,30,8835,20171115,62000.0
8837,F,94,8837,20171203,76000.0
8839,M,74,8839,20180122,90000.0
8840,M,53,8840,20151102,81000.0
8842,M,21,8842,20170921,68000.0
8843,M,74,8843,20180522,95000.0
8844,M,41,8844,20151113,52000.0
8845,F,50,8845,20180707,84000.0
8846,F,57,8846,20160725,100000.0
8847,M,71,8847,20171002,53000.0
8848,F,93,8848,20171231,110000.0
8849,M,46,8849,20151227,53000.0
8850,M,52,8850,20180106,44000.0
8851,M,73,8851,20171230,68000.0
8852,M,75,8852,20131211,43000.0
8853,M,45,8853,20161120,67000.0
8854,F,60,8854,20171217,32000.0
8855,M,62,8855,20160507,85000.0
8856,F,75,8856,20150417,52000.0
8857,F,74,8857,20141102,98000.0
8858,M,51,8858,20170614,82000.0
8859,F,54,8859,20151126,96000.0
8860,M,70,8860,20180102,64000.0
8861,M,66,8861,20180120,64000.0
8863,M,45,8863,20160321,73000.0
8864,F,58,8864,20180429,91000.0
8865,F,22,8865,20140612,73000.0
8866,F,55,8866,20171221,80000.0
8867,M,54,8867,20150325,41000.0
8869,F,63,8869,20160215,119000.0
8870,M,61,8870,20161202,54000.0
8871,M,23,8871,20170822,69000.0
8873,M,61,8873,20180610,53000.0
8874,M,49,8874,20180505,47000.0
8875,F,55,8875,20160828,82000.0
8876,M,72,8876,20170614,43000.0
8878,O,64,8878,20171113,76000.0
8879,F,56,8879,20150802,57000.0
8880,F,74,8880,20180118,36000.0
8881,F,56,8881,20180227,76000.0
8882,M,76,8882,20180321,50000.0
8883,F,68,8883,20170924,97000.0
8884,M,66,8884,20160523,88000.0
8885,M,47,8885,20131110,30000.0
8886,M,38,8886,20180510,37000.0
8888,M,45,8888,20160501,43000.0
8889,M,62,8889,20150815,72000.0
8890,M,63,8890,20140925,40000.0
8891,F,64,8891,20170505,92000.0
8892,M,70,8892,20171025,31000.0
8893,M,41,8893,20171218,81000.0
8894,M,28,8894,20170523,30000.0
8895,F,73,8895,20160612,80000.0
8897,F,54,8897,20150912,61000.0
8899,M,57,8899,20170323,103000.0
8900,M,45,8900,20140911,63000.0
8901,F,49,8901,20180507,95000.0
8902,M,65,8902,20170915,52000.0
8903,M,62,8903,20180220,90000.0
8904,M,56,8904,20180515,59000.0
8905,M,42,8905,20150217,47000.0
8906,M,67,8906,20180301,51000.0
8907,M,53,8907,20161008,33000.0
8908,M,74,8908,20160502,45000.0
8909,F,58,8909,20151127,72000.0
8910,F,58,8910,20160115,44000.0
8911,M,62,8911,20161213,103000.0
8912,M,24,8912,20150227,32000.0
8913,F,61,8913,20170203,60000.0
8914,M,49,8914,20180608,45000.0
8915,M,36,8915,20170831,34000.0
8916,F,71,8916,20170728,110000.0
8917,M,23,8917,20180416,48000.0
8918,F,40,8918,20180330,98000.0
8919,M,34,8919,20180707,31000.0
8920,M,74,8920,20160704,66000.0
8921,F,89,8921,20171017,63000.0
8922,F,26,8922,20180501,64000.0
8923,M,19,8923,20150124,71000.0
8924,M,29,8924,20180617,47000.0
8925,M,72,8925,20131025,59000.0
8926,F,56,8926,20160201,87000.0
8927,M,50,8927,20170718,39000.0
8928,F,52,8928,20160821,63000.0
8929,F,84,8929,20160822,88000.0
8931,M,22,8931,20180423,43000.0
8932,F,40,8932,20150913,51000.0
8933,M,55,8933,20160830,119000.0
8934,F,48,8934,20170926,69000.0
8935,F,35,8935,20180110,54000.0
8936,M,45,8936,20160428,63000.0
8937,M,33,8937,20170930,73000.0
8938,M,68,8938,20151111,105000.0
8939,M,27,8939,20180106,41000.0
8940,F,57,8940,20161108,64000.0
8942,M,28,8942,20170904,60000.0
8943,F,23,8943,20171105,61000.0
8944,M,68,8944,20170311,99000.0
8945,F,38,8945,20151119,56000.0
8946,M,59,8946,20180127,95000.0
8947,F,49,8947,20170928,73000.0
8948,M,64,8948,20130729,69000.0
8949,M,60,8949,20170820,50000.0
8952,M,64,8952,20171119,55000.0
8953,M,29,8953,20150808,51000.0
8954,M,25,8954,20180303,47000.0
8955,M,46,8955,20170911,47000.0
8956,F,51,8956,20161227,81000.0
8958,M,23,8958,20160709,36000.0
8959,O,77,8959,20180209,63000.0
8960,F,40,8960,20131230,47000.0
8962,F,23,8962,20170728,65000.0
8963,O,75,8963,20151011,52000.0
8964,M,49,8964,20180613,83000.0
8965,F,37,8965,20161018,33000.0
8966,M,81,8966,20180609,40000.0
8967,M,37,8967,20170226,56000.0
8968,M,88,8968,20180407,52000.0
8969,M,22,8969,20180311,44000.0
8970,F,47,8970,20171109,66000.0
8971,M,40,8971,20171228,35000.0
8972,F,51,8972,20160511,86000.0
8973,M,80,8973,20170909,65000.0
8974,M,44,8974,20180226,51000.0
8975,F,69,8975,20170630,79000.0
8977,M,83,8977,20140718,48000.0
8978,M,39,8978,20131115,33000.0
8979,M,28,8979,20170714,44000.0
8980,F,49,8980,20160819,81000.0
8981,M,81,8981,20180319,50000.0
8982,M,57,8982,20180719,103000.0
8983,M,38,8983,20180327,70000.0
8984,M,32,8984,20180101,47000.0
8985,F,43,8985,20131122,38000.0
8986,F,66,8986,20171007,57000.0
8987,M,79,8987,20171118,103000.0
8988,M,69,8988,20160704,74000.0
8990,F,55,8990,20160528,115000.0
8991,F,42,8991,20160727,100000.0
8992,M,25,8992,20171130,35000.0
8993,M,58,8993,20180501,71000.0
8994,M,23,8994,20171226,70000.0
8995,F,73,8995,20150806,35000.0
8996,M,64,8996,20171011,54000.0
8997,M,52,8997,20170217,77000.0
8998,O,36,8998,20180308,88000.0
8999,F,55,8999,20171207,71000.0
9000,F,56,9000,20160808,77000.0
9003,F,51,9003,20160502,108000.0
9004,F,76,9004,20170422,66000.0
9005,M,19,9005,20150814,59000.0
9007,M,51,9007,20170904,75000.0
9008,M,42,9008,20180527,44000.0
9009,F,37,9009,20180522,78000.0
9011,F,52,9011,20180220,119000.0
9012,M,56,9012,20180317,53000.0
9013,F,55,9013,20170301,65000.0
9014,F,68,9014,20170319,59000.0
9015,M,48,9015,20160220,74000.0
9016,M,60,9016,20160919,79000.0
9017,M,75,9017,20160616,92000.0
9018,F,28,9018,20170404,35000.0
9019,F,48,9019,20170413,79000.0
9020,F,61,9020,20171224,37000.0
9021,M,29,9021,20170910,31000.0
9022,M,39,9022,20180206,81000.0
9024,M,68,9024,20140416,40000.0
9025,F,58,9025,20171104,112000.0
9026,F,62,9026,20171219,77000.0
9027,F,68,9027,20170911,77000.0
9028,F,40,9028,20150905,79000.0
9029,F,48,9029,20180427,74000.0
9030,F,91,9030,20170906,64000.0
9032,F,57,9032,20150806,62000.0
9033,M,37,9033,20180529,66000.0
9034,M,57,9034,20170816,33000.0
9035,M,62,9035,20170725,92000.0
9036,M,65,9036,20131022,33000.0
9037,M,61,9037,20161108,62000.0
9038,M,50,9038,20180616,43000.0
9039,F,61,9039,20180308,31000.0
9040,F,51,9040,20170831,61000.0
9041,F,91,9041,20171026,57000.0
